goal,success,depth,elapsed_s,model,timeout,use_calls,steps_len
trans r48 ⟹ r48 O r48 ⊆ r48,True,1,6.904950141906738,gemini-3-flash-preview,False,3585,2
rev (rev xs352) = xs352,True,1,7.023063898086548,gemini-3-flash-preview,False,3587,2
A266 - (A266 ∩ B266) = A266 - B266,True,1,11.90546464920044,gemini-3-flash-preview,False,3589,2
(converse (r297 O s297)) = converse s297 O converse r297,True,1,10.370316743850708,gemini-3-flash-preview,False,3591,2
x127 ∈ insert x127 A127,True,1,6.8755409717559814,gemini-3-flash-preview,False,3593,2
filter P438 (xs438 @ ys438) = filter P438 xs438 @ filter P438 ys438,True,1,6.6787941455841064,gemini-3-flash-preview,False,3595,2
inj f298 ⟷ (∀x298 y298. f298 x298 = f298 y298 ⟶ x298 = y298),True,1,12.521576881408691,gemini-3-flash-preview,False,3597,2
set (map f284 xs284) = f284 ` set xs284,True,1,7.061591863632202,gemini-3-flash-preview,False,3599,2
(m337::nat) + Suc (n337::nat) = Suc (m337 + n337),True,1,7.018848657608032,gemini-3-flash-preview,False,3601,2
length (map f362 xs362) = length xs362,True,1,7.098941326141357,gemini-3-flash-preview,False,3603,2
(a128::int) - a128 = 0,True,1,7.249657869338989,gemini-3-flash-preview,False,3605,2
(A26 ⟶ C26) ⟶ ((B26 ⟶ C26) ⟶ (A26 ∨ B26 ⟶ C26)),True,1,6.485283374786377,gemini-3-flash-preview,False,3607,2
(a360::int) + (-a360) = 0,True,1,6.949237823486328,gemini-3-flash-preview,False,3609,2
surj f255 ⟷ (∀y255. ∃x255. f255 x255 = y255),True,1,9.488447904586792,gemini-3-flash-preview,False,3611,2
r320 ⊆ s320 ⟹ converse r320 ⊆ converse s320,True,1,6.822821140289307,gemini-3-flash-preview,False,3613,2
Id O r189 = r189,True,1,9.427408695220947,gemini-3-flash-preview,False,3615,2
(m289::nat) + Suc (n289::nat) = Suc (m289 + n289),True,1,6.9274468421936035,gemini-3-flash-preview,False,3617,2
x165 ∈ A165 ∩ B165 ⟷ x165 ∈ A165 ∧ x165 ∈ B165,True,1,6.654621124267578,gemini-3-flash-preview,False,3619,2
A286 ⊆ A286 ∪ B286,True,1,6.821413516998291,gemini-3-flash-preview,False,3621,2
filter P366 (xs366 @ ys366) = filter P366 xs366 @ filter P366 ys366,True,1,6.497157573699951,gemini-3-flash-preview,False,3623,2
(0::int) ≤ abs (a171::int),True,1,8.172013282775879,gemini-3-flash-preview,False,3625,2
bij_betw f245 A245 B245 ⟹ y245 ∈ B245 ⟹ (∃x245∈A245. f245 x245 = y245),True,1,12.797991275787354,gemini-3-flash-preview,False,3627,2
(0::int) ≤ abs (a285::int),True,1,7.239263296127319,gemini-3-flash-preview,False,3629,2
A177 ∩ (B177 ∪ C177) = (A177 ∩ B177) ∪ (A177 ∩ C177),True,1,6.765154123306274,gemini-3-flash-preview,False,3631,2
x23 ∈ insert x23 A23 ⟷ True,True,1,8.31534457206726,gemini-3-flash-preview,False,3633,2
A482 ∩ B482 ⊆ A482,True,1,6.841954708099365,gemini-3-flash-preview,False,3635,2
bij_betw f79 A79 B79 ⟹ f79 ` A79 = B79,False,2,65.4727611541748,gemini-3-flash-preview,False,3654,2
bij_betw f187 A187 B187 ⟹ f187 ` A187 = B187,False,2,63.25744080543518,gemini-3-flash-preview,False,3674,2
(m212::nat) ≤ m212 + (n212::nat),True,1,9.4278085231781,gemini-3-flash-preview,False,3676,2
(m356::nat) ≤ m356 + (n356::nat),True,1,6.812380075454712,gemini-3-flash-preview,False,3678,2
x15 ∈ set (map f15 xs15) ⟷ (∃y∈set xs15. f15 y = x15),True,1,29.66989803314209,gemini-3-flash-preview,False,3682,2
(m353::nat) + ((n353::nat) + m353) = n353 + (m353 + m353),True,1,7.339721918106079,gemini-3-flash-preview,False,3684,2
(m196::nat) + (n196::nat) = n196 + m196,True,1,6.993832111358643,gemini-3-flash-preview,False,3686,2
¬(A114 ∧ B114) ⟷ (¬A114 ∨ ¬B114),True,1,4.271038055419922,gemini-3-flash-preview,False,3688,2
(m124::nat) + (n124::nat) = n124 + m124,True,1,9.797508955001831,gemini-3-flash-preview,False,3690,2
converse (converse r151) = r151,True,1,6.840342998504639,gemini-3-flash-preview,False,3692,2
(A276 ⟶ C276) ⟶ ((B276 ⟶ C276) ⟶ (A276 ∨ B276 ⟶ C276)),True,1,4.5815863609313965,gemini-3-flash-preview,False,3694,2
map f251 (xs251 @ ys251) = map f251 xs251 @ map f251 ys251,True,1,6.671797037124634,gemini-3-flash-preview,False,3696,2
A400 - (B400 ∪ C400) = (A400 - B400) ∩ (A400 - C400),True,1,7.346133708953857,gemini-3-flash-preview,False,3698,2
bij_betw f71 A71 B71 ⟹ y71 ∈ B71 ⟹ (∃x71∈A71. f71 x71 = y71),True,1,15.481143712997437,gemini-3-flash-preview,False,3700,2
{x164∈A164. P x164} ⊆ A164,True,1,9.524235248565674,gemini-3-flash-preview,False,3702,2
A451 ⊆ A451 ∪ B451,True,1,7.119417905807495,gemini-3-flash-preview,False,3704,2
(m115::nat) + Suc (n115::nat) = Suc (m115 + n115),True,1,6.941185474395752,gemini-3-flash-preview,False,3706,2
(m153::nat) ≤ m153,True,1,9.73777723312378,gemini-3-flash-preview,False,3708,2
trans r104 ⟹ r104 O r104 ⊆ r104,True,1,7.14927339553833,gemini-3-flash-preview,False,3710,2
x150 ∈ A150 ∩ B150 ⟷ x150 ∈ A150 ∧ x150 ∈ B150,True,1,7.122431993484497,gemini-3-flash-preview,False,3712,2
A42 ⟶ A42 ∨ B42,True,1,6.865746021270752,gemini-3-flash-preview,False,3714,2
filter P254 (xs254 @ ys254) = filter P254 xs254 @ filter P254 ys254,True,1,6.582432270050049,gemini-3-flash-preview,False,3716,2
(0::int) ≤ abs (a363::int),True,1,9.5532546043396,gemini-3-flash-preview,False,3718,2
x338 ∈ insert x338 A338 ⟷ True,True,1,6.89774489402771,gemini-3-flash-preview,False,3720,2
inj f286 ⟷ (∀x286 y286. f286 x286 = f286 y286 ⟶ x286 = y286),True,1,9.057826042175293,gemini-3-flash-preview,False,3722,2
bij_betw f68 A68 B68 ⟹ inj_on f68 A68,True,1,14.248260736465454,gemini-3-flash-preview,False,3725,2
converse (converse r172) = r172,True,1,6.7815141677856445,gemini-3-flash-preview,False,3727,2
r44p ⊆ r44 ⟹ s44p ⊆ s44 ⟹ r44p O s44p ⊆ r44 O s44,True,1,9.809316158294678,gemini-3-flash-preview,False,3729,2
bij_betw f92 A92 B92 ⟹ inj_on f92 A92,True,1,11.701664209365845,gemini-3-flash-preview,False,3732,2
¬(A325 ∨ B325) ⟷ (¬A325 ∧ ¬B325),True,1,6.801287889480591,gemini-3-flash-preview,False,3734,2
{x84∈A84. True} = A84,True,1,9.445293426513672,gemini-3-flash-preview,False,3736,2
(a340::nat) + (b340::nat) = b340 + a340,True,1,6.885212421417236,gemini-3-flash-preview,False,3738,2
B123 ⟶ A123 ∨ B123,True,1,4.3466246128082275,gemini-3-flash-preview,False,3740,2
inj f10 ⟷ (∀x10 y10. f10 x10 = f10 y10 ⟶ x10 = y10),True,1,11.37913179397583,gemini-3-flash-preview,False,3742,2
(A299 ⟶ A299),True,1,6.461749315261841,gemini-3-flash-preview,False,3744,2
B113 ⟶ A113 ∨ B113,True,1,4.400391340255737,gemini-3-flash-preview,False,3746,2
surj f201 ⟷ (∀y201. ∃x201. f201 x201 = y201),True,1,9.677310705184937,gemini-3-flash-preview,False,3748,2
(a245::nat) + ((b245::nat) + a245) = b245 + (a245 + a245),True,1,6.799555540084839,gemini-3-flash-preview,False,3750,2
A453 ⊆ B453 ⟹ A453 ∩ C453 ⊆ B453 ∩ C453,True,1,7.13913369178772,gemini-3-flash-preview,False,3752,2
set (map f468 xs468) = f468 ` set xs468,True,1,6.943902492523193,gemini-3-flash-preview,False,3754,2
- ((a145::int) + (b145::int)) = (-a145) + (-b145),True,1,6.867720603942871,gemini-3-flash-preview,False,3756,2
set (rev xs181) = set xs181,True,1,6.930927038192749,gemini-3-flash-preview,False,3758,2
bij_betw f115 A115 B115 ⟹ f115 ` A115 = B115,False,2,66.26948881149292,gemini-3-flash-preview,False,3779,2
B23 ⟶ A23 ∨ B23,True,1,4.3570263385772705,gemini-3-flash-preview,False,3781,2
(0::int) ≤ abs (a345::int),True,1,7.263173580169678,gemini-3-flash-preview,False,3783,2
bij_betw f134 A134 B134 ⟹ inj_on f134 A134,True,1,9.67449426651001,gemini-3-flash-preview,False,3786,2
(m254::nat) ≤ m254 + (n254::nat),True,1,7.1605799198150635,gemini-3-flash-preview,False,3788,2
map f235 (xs235 @ ys235) = map f235 xs235 @ map f235 ys235,True,1,6.639143943786621,gemini-3-flash-preview,False,3790,2
r124 ⊆ s124 ⟹ converse r124 ⊆ converse s124,True,1,7.312467098236084,gemini-3-flash-preview,False,3792,2
x279 ∈ set (map f279 xs279) ⟷ (∃y∈set xs279. f279 y = x279),True,1,30.629409313201904,gemini-3-flash-preview,False,3796,2
inj_on f120 A120 ⟷ (∀x120∈A120. ∀y120∈A120. f120 x120 = f120 y120 ⟶ x120 = y120),True,1,10.666843175888062,gemini-3-flash-preview,False,3798,2
length (map f258 xs258) = length xs258,True,1,9.451070308685303,gemini-3-flash-preview,False,3800,2
A77 ∩ B77 ⊆ A77,True,1,7.485776901245117,gemini-3-flash-preview,False,3802,2
map f475 (xs475 @ ys475) = map f475 xs475 @ map f475 ys475,True,1,6.667609214782715,gemini-3-flash-preview,False,3804,2
bij_betw f77 A77 B77 ⟹ y77 ∈ B77 ⟹ (∃x77∈A77. f77 x77 = y77),True,1,10.015157222747803,gemini-3-flash-preview,False,3806,2
r89 ⊆ s89 ⟹ converse r89 ⊆ converse s89,True,1,9.67747688293457,gemini-3-flash-preview,False,3808,2
map f43 (xs43 @ ys43) = map f43 xs43 @ map f43 ys43,True,1,6.673702001571655,gemini-3-flash-preview,False,3810,2
set (rev xs237) = set xs237,True,1,7.750518321990967,gemini-3-flash-preview,False,3812,2
converse (converse r109) = r109,True,1,6.798022270202637,gemini-3-flash-preview,False,3814,2
Id O r350 = r350,True,1,8.074946641921997,gemini-3-flash-preview,False,3816,2
x458 ∈ insert x458 A458 ⟷ True,True,1,7.602616548538208,gemini-3-flash-preview,False,3818,2
converse (converse r396) = r396,True,1,7.032546281814575,gemini-3-flash-preview,False,3820,2
(A246 ⟶ C246) ⟶ ((B246 ⟶ C246) ⟶ (A246 ∨ B246 ⟶ C246)),True,1,4.246469020843506,gemini-3-flash-preview,False,3822,2
A292 ⟶ A292 ∨ B292,True,1,6.561185598373413,gemini-3-flash-preview,False,3824,2
(a29::nat) + ((b29::nat) + a29) = b29 + (a29 + a29),True,1,9.249351263046265,gemini-3-flash-preview,False,3826,2
trans r146 ⟹ r146 O r146 ⊆ r146,True,1,7.501424789428711,gemini-3-flash-preview,False,3828,2
(a311::nat) + ((b311::nat) + a311) = b311 + (a311 + a311),True,1,7.439261436462402,gemini-3-flash-preview,False,3830,2
(m85::nat) + Suc (n85::nat) = Suc (m85 + n85),True,1,7.530984163284302,gemini-3-flash-preview,False,3832,2
converse (converse r11) = r11,True,1,7.617658376693726,gemini-3-flash-preview,False,3834,2
A238 ∪ (B238 ∩ C238) = (A238 ∪ B238) ∩ (A238 ∪ C238),True,1,9.742962121963501,gemini-3-flash-preview,False,3836,2
(A167 ⟶ B167) ⟷ (¬A167 ∨ B167),True,1,6.719956159591675,gemini-3-flash-preview,False,3838,2
(a80::int) - a80 = 0,True,1,7.971622467041016,gemini-3-flash-preview,False,3840,2
filter P6 (xs6 @ ys6) = filter P6 xs6 @ filter P6 ys6,True,1,7.052185297012329,gemini-3-flash-preview,False,3842,2
bij_betw f143 A143 B143 ⟹ y143 ∈ B143 ⟹ (∃x143∈A143. f143 x143 = y143),True,1,12.247016668319702,gemini-3-flash-preview,False,3844,2
r121p ⊆ r121 ⟹ s121p ⊆ s121 ⟹ r121p O s121p ⊆ r121 O s121,True,1,9.769834756851196,gemini-3-flash-preview,False,3846,2
- ((a211::int) + (b211::int)) = (-a211) + (-b211),True,1,7.386706113815308,gemini-3-flash-preview,False,3848,2
inj f52 ⟷ (∀x52 y52. f52 x52 = f52 y52 ⟶ x52 = y52),True,1,9.99418568611145,gemini-3-flash-preview,False,3850,2
rev (xs65 @ ys65) = rev ys65 @ rev xs65,True,1,9.692469358444214,gemini-3-flash-preview,False,3852,2
- ((a193::int) + (b193::int)) = (-a193) + (-b193),True,1,7.939438581466675,gemini-3-flash-preview,False,3854,2
converse (converse r340) = r340,True,1,7.370903730392456,gemini-3-flash-preview,False,3856,2
(m237::nat) ≤ m237,True,1,7.810876369476318,gemini-3-flash-preview,False,3858,2
bij_betw f62 A62 B62 ⟹ inj_on f62 A62,True,1,13.475607633590698,gemini-3-flash-preview,False,3861,2
r376 ⊆ s376 ⟹ converse r376 ⊆ converse s376,True,1,7.171298503875732,gemini-3-flash-preview,False,3863,2
inj f226 ⟷ (∀x226 y226. f226 x226 = f226 y226 ⟶ x226 = y226),True,1,11.257476806640625,gemini-3-flash-preview,False,3865,2
(a102::int) + (-a102) = 0,True,1,10.114044904708862,gemini-3-flash-preview,False,3867,2
bij_betw f212 A212 B212 ⟹ inj_on f212 A212,True,1,12.261034965515137,gemini-3-flash-preview,False,3870,2
(m301::nat) + Suc (n301::nat) = Suc (m301 + n301),True,1,7.482970237731934,gemini-3-flash-preview,False,3872,2
(0::int) ≤ abs (a159::int),True,1,7.947904825210571,gemini-3-flash-preview,False,3874,2
(a264::int) + (-a264) = 0,True,1,9.452147006988525,gemini-3-flash-preview,False,3876,2
- ((a301::int) + (b301::int)) = (-a301) + (-b301),True,1,7.069806098937988,gemini-3-flash-preview,False,3878,2
(converse (r360 O s360)) = converse s360 O converse r360,True,1,10.44351863861084,gemini-3-flash-preview,False,3880,2
inj_on f138 A138 ⟷ (∀x138∈A138. ∀y138∈A138. f138 x138 = f138 y138 ⟶ x138 = y138),True,1,9.588474035263062,gemini-3-flash-preview,False,3882,2
(a113::nat) + ((b113::nat) + a113) = b113 + (a113 + a113),True,1,9.236073732376099,gemini-3-flash-preview,False,3884,2
(m135::nat) ≤ m135,True,1,7.045823097229004,gemini-3-flash-preview,False,3886,2
r316 O Id = r316,True,1,7.093321323394775,gemini-3-flash-preview,False,3888,2
A163 ∪ (B163 ∩ C163) = (A163 ∪ B163) ∩ (A163 ∪ C163),True,1,7.919862747192383,gemini-3-flash-preview,False,3890,2
(a212::int) - a212 = 0,True,1,8.78172755241394,gemini-3-flash-preview,False,3892,2
(converse (r304 O s304)) = converse s304 O converse r304,True,1,10.469838380813599,gemini-3-flash-preview,False,3894,2
f200 ` (A200 ∪ B200) = f200 ` A200 ∪ f200 ` B200,True,1,6.796116590499878,gemini-3-flash-preview,False,3896,2
B303 ⟶ A303 ∨ B303,True,1,4.231625318527222,gemini-3-flash-preview,False,3898,2
B103 ⟶ A103 ∨ B103,True,1,4.199060916900635,gemini-3-flash-preview,False,3900,2
(a155::nat) + ((b155::nat) + a155) = b155 + (a155 + a155),True,1,9.27344560623169,gemini-3-flash-preview,False,3902,2
(a50::int) - a50 = 0,True,1,7.055665969848633,gemini-3-flash-preview,False,3904,2
(A216 ⟶ C216) ⟶ ((B216 ⟶ C216) ⟶ (A216 ∨ B216 ⟶ C216)),True,1,4.442148685455322,gemini-3-flash-preview,False,3906,2
¬(A305 ∨ B305) ⟷ (¬A305 ∧ ¬B305),True,1,4.43703031539917,gemini-3-flash-preview,False,3908,2
r198p ⊆ r198 ⟹ s198p ⊆ s198 ⟹ r198p O s198p ⊆ r198 O s198,True,1,9.328123569488525,gemini-3-flash-preview,False,3910,2
(m125::nat) + ((n125::nat) + m125) = n125 + (m125 + m125),True,1,9.429607629776001,gemini-3-flash-preview,False,3912,2
(0::int) ≤ abs (a93::int),True,1,7.225724220275879,gemini-3-flash-preview,False,3914,2
(0::int) ≤ abs (a81::int),True,1,7.057072401046753,gemini-3-flash-preview,False,3916,2
surj f195 ⟷ (∀y195. ∃x195. f195 x195 = y195),True,1,9.898327112197876,gemini-3-flash-preview,False,3918,2
A91 ∧ B91 ⟶ B91,True,1,4.371279954910278,gemini-3-flash-preview,False,3920,2
(a384::int) + (-a384) = 0,True,1,9.347238779067993,gemini-3-flash-preview,False,3922,2
(m335::nat) + ((n335::nat) + m335) = n335 + (m335 + m335),True,1,6.954421758651733,gemini-3-flash-preview,False,3924,2
(a388::nat) + (b388::nat) = b388 + a388,True,1,6.9834723472595215,gemini-3-flash-preview,False,3926,2
(a305::nat) + ((b305::nat) + a305) = b305 + (a305 + a305),True,1,6.880245685577393,gemini-3-flash-preview,False,3928,2
rev (rev xs256) = xs256,True,1,9.049835681915283,gemini-3-flash-preview,False,3930,2
(m37::nat) + Suc (n37::nat) = Suc (m37 + n37),True,1,7.721573829650879,gemini-3-flash-preview,False,3932,2
B3 ⟶ A3 ∨ B3,True,1,4.343522310256958,gemini-3-flash-preview,False,3934,2
(m28::nat) + (n28::nat) = n28 + m28,True,1,6.885195970535278,gemini-3-flash-preview,False,3936,2
length (map f82 xs82) = length xs82,True,1,7.45708155632019,gemini-3-flash-preview,False,3938,2
bij_betw f235 A235 B235 ⟹ f235 ` A235 = B235,False,2,65.53192043304443,gemini-3-flash-preview,False,3958,2
surj f135 ⟷ (∀y135. ∃x135. f135 x135 = y135),True,1,12.918309450149536,gemini-3-flash-preview,False,3960,2
length (map f322 xs322) = length xs322,True,1,7.052682638168335,gemini-3-flash-preview,False,3962,2
(a296::int) - a296 = 0,True,1,7.524112224578857,gemini-3-flash-preview,False,3964,2
(m175::nat) + Suc (n175::nat) = Suc (m175 + n175),True,1,7.499300241470337,gemini-3-flash-preview,False,3966,2
A422 ∩ B422 ⊆ A422,True,1,7.291694641113281,gemini-3-flash-preview,False,3968,2
inj_on f222 A222 ⟷ (∀x222∈A222. ∀y222∈A222. f222 x222 = f222 y222 ⟶ x222 = y222),True,1,10.413147687911987,gemini-3-flash-preview,False,3970,2
converse (converse r249) = r249,True,1,6.9109179973602295,gemini-3-flash-preview,False,3972,2
A281 - (A281 ∩ B281) = A281 - B281,True,1,6.9321510791778564,gemini-3-flash-preview,False,3974,2
x45 ∈ A45 ∩ B45 ⟷ x45 ∈ A45 ∧ x45 ∈ B45,True,1,7.389151334762573,gemini-3-flash-preview,False,3976,2
- ((a25::int) + (b25::int)) = (-a25) + (-b25),True,1,9.194433450698853,gemini-3-flash-preview,False,3978,2
A52 ⟶ A52 ∨ B52,True,1,6.82375168800354,gemini-3-flash-preview,False,3980,2
(m348::nat) + 0 = m348,True,1,7.096275091171265,gemini-3-flash-preview,False,3982,2
(a106::nat) + (b106::nat) = b106 + a106,True,1,6.99538516998291,gemini-3-flash-preview,False,3984,2
r71 O Id = r71,True,1,7.214337348937988,gemini-3-flash-preview,False,3986,2
(m108::nat) + 0 = m108,True,1,9.544475555419922,gemini-3-flash-preview,False,3988,2
length (map f250 xs250) = length xs250,True,1,7.011046886444092,gemini-3-flash-preview,False,3990,2
(m79::nat) + Suc (n79::nat) = Suc (m79 + n79),True,1,6.888498544692993,gemini-3-flash-preview,False,3992,2
bij_betw f254 A254 B254 ⟹ inj_on f254 A254,True,1,11.968698024749756,gemini-3-flash-preview,False,3995,2
- ((a229::int) + (b229::int)) = (-a229) + (-b229),True,1,8.890503644943237,gemini-3-flash-preview,False,3997,2
(a166::nat) + (b166::nat) = b166 + a166,True,1,6.84563684463501,gemini-3-flash-preview,False,3999,2
length (map f418 xs418) = length xs418,True,1,6.969601154327393,gemini-3-flash-preview,False,4001,2
(a222::int) + (-a222) = 0,True,1,6.914118766784668,gemini-3-flash-preview,False,4003,2
f35 ` (A35 ∪ B35) = f35 ` A35 ∪ f35 ` B35,True,1,6.962442874908447,gemini-3-flash-preview,False,4005,2
A222 ∩ (B222 ∪ C222) = (A222 ∩ B222) ∪ (A222 ∩ C222),True,1,9.721786737442017,gemini-3-flash-preview,False,4007,2
f185 ` (A185 ∪ B185) = f185 ` A185 ∪ f185 ` B185,True,1,6.8578200340271,gemini-3-flash-preview,False,4009,2
rev (rev xs96) = xs96,True,1,6.972046136856079,gemini-3-flash-preview,False,4011,2
(a358::nat) + (b358::nat) = b358 + a358,True,1,6.938805341720581,gemini-3-flash-preview,False,4013,2
A102 ⟶ A102 ∨ B102,True,1,4.437345266342163,gemini-3-flash-preview,False,4015,2
(0::int) ≤ abs (a195::int),True,1,9.476846694946289,gemini-3-flash-preview,False,4017,2
(a182::int) - a182 = 0,True,1,7.038504123687744,gemini-3-flash-preview,False,4019,2
(m311::nat) + ((n311::nat) + m311) = n311 + (m311 + m311),True,1,6.895128488540649,gemini-3-flash-preview,False,4021,2
bij_betw f11 A11 B11 ⟹ y11 ∈ B11 ⟹ (∃x11∈A11. f11 x11 = y11),True,1,9.505986452102661,gemini-3-flash-preview,False,4023,2
A439 ⊆ B439 ⟹ A439 ∪ C439 ⊆ B439 ∪ C439,True,1,9.293638229370117,gemini-3-flash-preview,False,4025,2
A493 ∪ (B493 ∩ C493) = (A493 ∪ B493) ∩ (A493 ∪ C493),True,1,7.0203375816345215,gemini-3-flash-preview,False,4027,2
length (map f162 xs162) = length xs162,True,1,7.2023820877075195,gemini-3-flash-preview,False,4029,2
(a131::nat) + ((b131::nat) + a131) = b131 + (a131 + a131),True,1,7.125570297241211,gemini-3-flash-preview,False,4031,2
length (map f210 xs210) = length xs210,True,1,7.8216235637664795,gemini-3-flash-preview,False,4033,2
(m319::nat) + Suc (n319::nat) = Suc (m319 + n319),True,1,9.940918922424316,gemini-3-flash-preview,False,4035,2
{x189∈A189. True} = A189,True,1,9.885155200958252,gemini-3-flash-preview,False,4037,2
r50 O Id = r50,True,1,7.5208635330200195,gemini-3-flash-preview,False,4039,2
(a362::int) - a362 = 0,True,1,7.3031721115112305,gemini-3-flash-preview,False,4041,2
A370 ∧ B370 ⟶ A370,True,1,8.733365297317505,gemini-3-flash-preview,False,4043,2
¬(A124 ∧ B124) ⟷ (¬A124 ∨ ¬B124),True,1,4.36108136177063,gemini-3-flash-preview,False,4045,2
A484 ⊆ B484 ⟹ A484 ∪ C484 ⊆ B484 ∪ C484,True,1,6.920819044113159,gemini-3-flash-preview,False,4047,2
(0::int) ≤ abs (a387::int),True,1,7.160483121871948,gemini-3-flash-preview,False,4049,2
set (rev xs173) = set xs173,True,1,7.526135206222534,gemini-3-flash-preview,False,4051,2
r229 ⊆ s229 ⟹ converse r229 ⊆ converse s229,True,1,9.400388479232788,gemini-3-flash-preview,False,4053,2
trans r286 ⟹ r286 O r286 ⊆ r286,True,1,7.352661371231079,gemini-3-flash-preview,False,4055,2
(A369 ⟶ A369),True,1,4.167528390884399,gemini-3-flash-preview,False,4057,2
rev (rev xs272) = xs272,True,1,7.0113279819488525,gemini-3-flash-preview,False,4059,2
length (map f18 xs18) = length xs18,True,1,7.166837453842163,gemini-3-flash-preview,False,4061,2
